data.hora;data;tcle;cidade;uf;idade;sexo;raca;escolaridade;renda;rendafam;estcivil;filho_dep;qtd_filho_dep;plano;data_plano;plano_covid;preco_plano;pgt_plano;quarentena;teste_cov;result_teste_cov;contat_cov;morte_cov;equip_defensiv;gasto_equip_defensiv
06/08/2020 09:27;08/06/2020;Sim;Teixeira de Freitas;BA;44;Masculino;Branco;Pós-Graduação;2600;2600;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;540;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;65
06/08/2020 09:27;08/06/2020;Sim;Teixeira de Freitas;BA;32;Masculino;Pardo;Ensino Médio;1200;1700;Casado;Não possuo filhos ou dependentes.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;80
06/08/2020 09:32;08/06/2020;Sim;Cruz das Almas;BA;57;Masculino;Pardo;Pós-Graduação;10000;10000;Divorciado / Separado / desquitado;Não, meus filhos ou dependentes NÃO moram comigo.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1000;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;200
06/08/2020 09:38;08/06/2020;Sim;Feira de Santana;BA;38;Feminino;Pardo;Pós-Graduação;6000;6000;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;800;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;250
06/08/2020 09:39;08/06/2020;Sim;Cruz das Almas;BA;36;Masculino;Pardo;Pós-Graduação;8000;10000;Casado;Sim, filhos ou dependentes moram comigo.;4;Não;Não tenho plano de saúde;;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;100
06/08/2020 09:44;08/06/2020;Sim;Teixeira de Freitas;BA;32;Feminino;Pardo;Pós-Graduação;4500;4500;Casado;Sim, filhos ou dependentes moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;187;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;40
06/08/2020 09:44;08/06/2020;Sim;Santo Antônio de Jesus;BA;29;Feminino;Pardo;Pós-Graduação;4000;6000;Solteiro;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;316;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;30
06/08/2020 09:56;08/06/2020;Sim;Teixeira de Freitas;BA;39;Masculino;Branco;Pós-Graduação;3000;3000;Solteiro;Não possuo filhos ou dependentes.;1;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Sim;Sim;150
06/08/2020 10:03;08/06/2020;Sim;Goiânia;GO;25;Masculino;Branco;Ensino Superior;5300;5300;Solteiro;Não possuo filhos ou dependentes.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;0;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;130
06/08/2020 10:13;08/06/2020;Sim;Brasília;DF;34;Feminino;Pardo;Pós-Graduação;34000;70000;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;450;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;400
06/08/2020 10:53;08/06/2020;Sim;Brasília;DF;36;Masculino;Pardo;Pós-Graduação;11;10800;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1200;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;100
06/08/2020 10:57;08/06/2020;Sim;Brasília;DF;22;Feminino;Preto;Ensino Superior;1400;1400;Solteiro;Não possuo filhos ou dependentes.;1;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;0;Não fiz o teste.;Sim;Não;;80
06/08/2020 10:59;08/06/2020;Sim;Cruz das Almas;BA;39;Feminino;Preto;Ensino Superior;4100;7600;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;544;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;112
06/08/2020 11:00;08/06/2020;Sim;Brasília;DF;20;Feminino;Branco;Ensino Médio;400;20000;Solteiro;Não possuo filhos ou dependentes.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;100;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;60
06/08/2020 11:03;08/06/2020;Sim;Niterói;RJ;27;Masculino;Branco;Ensino Superior;1500;3000;Solteiro;Não possuo filhos ou dependentes.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;50
06/08/2020 11:08;08/06/2020;Sim;Fortaleza;CE;25;Feminino;Preto;Pós-Graduação;4200;8000;Solteiro;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Não;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;50
06/08/2020 11:24;08/06/2020;Sim;Muritiba;BA;37;Feminino;Preto;Pós-Graduação;3880;3880;Divorciado / Separado / desquitado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;2200;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;200
06/08/2020 11:27;08/06/2020;Sim;Curitiba;PR;32;Masculino;Preto;Pós-Graduação;8624;8624;Solteiro;Não possuo filhos ou dependentes.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;356;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;50
06/08/2020 11:30;08/06/2020;Sim;São Francisco do Conde;BA;18;Masculino;Preto;Ensino Médio;400;4600;Solteiro;Sim, filhos ou dependentes moram comigo.;4;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;120
06/08/2020 12:17;08/06/2020;Sim;Araripina;PE;27;Feminino;Branco;Pós-Graduação;2500;2500;Solteiro;Não possuo filhos ou dependentes.;1;Não;Não tenho plano de saúde;;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;;Não;Não;Sim;80
06/08/2020 13:35;08/06/2020;Sim;Maringá ;PR;30;Feminino;Branco;Pós-Graduação;5000;8000;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;260;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;40
06/08/2020 13:43;08/06/2020;Sim;Teixeira de Freitas;BA;37;Feminino;Amarelo;Ensino Médio;0;2500;Outro;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;200
06/08/2020 14:24;08/06/2020;Sim;Brasília;DF;20;Feminino;Branco;Ensino Superior;950;6000;Solteiro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;300;Não;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;40
06/08/2020 14:28;08/06/2020;Sim;Brasília;DF;27;Feminino;Pardo;Ensino Superior;2000;4000;Casado;Não possuo filhos ou dependentes.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;80
06/08/2020 14:45;08/06/2020;Sim;Governador Mangabeira;BA;24;Feminino;Preto;Ensino Médio;600;2000;Solteiro;Não possuo filhos ou dependentes.;5;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;60
06/08/2020 15:31;08/06/2020;Sim;Recife;PE;51;Feminino;Pardo;Ensino Médio;1140;3200;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;400;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;Sim;Sim;Sim;120
06/08/2020 15:50;08/06/2020;Sim;Salvador;BA;37;Feminino;Branco;Pós-Graduação;7000;9000;Outro;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1054;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;300
06/08/2020 16:12;08/06/2020;Sim;São Vicente ;SP;46;Feminino;Preto;Ensino Fundamental;600;600;Solteiro;Não possuo filhos ou dependentes.;1;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;300
06/08/2020 16:21;08/06/2020;Sim;Cruz das Almas;BA;33;Masculino;Pardo;Ensino Superior;4700;5500;Casado;Sim, filhos ou dependentes moram comigo.;3;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;100
06/08/2020 17:27;08/06/2020;Sim;Brasília;DF;27;Feminino;Pardo;Ensino Superior;2000;4000;Casado;Não possuo filhos ou dependentes.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;80
06/08/2020 17:42;08/06/2020;Sim;Recife;PE;32;Feminino;Branco;Ensino Superior;0;0;Solteiro;Não possuo filhos ou dependentes.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;200;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;100
06/08/2020 17:59;08/06/2020;Sim;Cruz das Almas;BA;52;Feminino;Branco;Pós-Graduação;5000;5000;Solteiro;Não possuo filhos ou dependentes.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;480;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;Sim;Sim;Sim;300
06/08/2020 18:06;08/06/2020;Sim;Jaboatão dos Guararapes;PE;22;Feminino;Preto;Ensino Superior;400;1300;Solteiro;Não possuo filhos ou dependentes.;3;Não;Não tenho plano de saúde;;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;10
06/08/2020 18:58;08/06/2020;Sim;Teixeira de Freitas;BA;57;Feminino;Pardo;Ensino Básico;1500;1500;Casado;Não, meus filhos ou dependentes NÃO moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;799;Não;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Sim;Sim;150
06/08/2020 19:04;08/06/2020;Sim;Curitiba ;PR;30;Feminino;Branco;Pós-Graduação;13000;20000;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;200;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Sim;Negativo;Não;Não;Sim;60
06/08/2020 20:26;08/06/2020;Sim;Rio de Janeiro;RJ;40;Feminino;Branco;Pós-Graduação;7000;7000;Solteiro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;300;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;120
06/08/2020 20:59;08/06/2020;Sim;Alagoinhas;BA;19;Masculino;Pardo;Ensino Médio;600;2200;Solteiro;Não possuo filhos ou dependentes.;5;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;0;Não fiz o teste.;Não;Não;Não;100
06/09/2020 00:12;09/06/2020;Sim;Manaus;AM;19;Masculino;Branco;Ensino Médio;400;6400;Solteiro;Não possuo filhos ou dependentes.;3;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;;;Sim;300
06/09/2020 05:31;09/06/2020;Sim;Salvador;BA;36;Feminino;Branco;Pós-Graduação;9000;10000;Solteiro;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;600;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;Sim;Sim;Sim;80
06/09/2020 05:45;09/06/2020;Sim;Campinas;SP;43;Masculino;Branco;Ensino Superior;8000;8000;Divorciado / Separado / desquitado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;50
06/09/2020 06:31;09/06/2020;Sim;São Paulo ;SP;59;Masculino;Branco;Pós-Graduação;15000;15000;Divorciado / Separado / desquitado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;2000;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;Não;Não;Sim;1000
06/09/2020 06:37;09/06/2020;Sim;São Paulo ;SP;59;Feminino;Branco;Pós-Graduação;18000;18000;Divorciado / Separado / desquitado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;4000;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;500
06/09/2020 06:39;09/06/2020;Sim;Teixeira de Freitas;BA;43;Feminino;Pardo;Pós-Graduação;5000;2500;Divorciado / Separado / desquitado;Sim, filhos ou dependentes moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;530;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Sim;Negativo;Não;Não;Sim;200
06/09/2020 07:08;09/06/2020;Sim;Jundiaí;SP;44;Masculino;Branco;Ensino Superior;2500;5000;Solteiro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;300;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;90
06/09/2020 07:24;09/06/2020;Sim;São Paulo ;SP;59;Masculino;Branco;Pós-Graduação;20000;28000;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1400;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;80
06/09/2020 07:56;09/06/2020;Sim;São Paulo ;SP;52;Feminino;Branco;Pós-Graduação;4000;8000;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1500;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;Sim;Sim;Sim;200
06/09/2020 08:05;09/06/2020;Sim;São Paulo ;SP;37;Feminino;Pardo;Pós-Graduação;5000;10000;Outro;Não possuo filhos ou dependentes.;2;Não;Não tenho plano de saúde;;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;60
06/09/2020 08:06;09/06/2020;Sim;Belo Horizonte;MG;39;Masculino;Pardo;Pós-Graduação;1600;3100;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;200;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;300
06/09/2020 08:13;09/06/2020;Sim;Lins;SP;38;Feminino;Pardo;Pós-Graduação;3500;4700;Casado;Sim, filhos ou dependentes moram comigo.;4;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Sim;Negativo;Não;Não;Sim;150
06/09/2020 08:28;09/06/2020;Sim;São Bernardo do Campo ;SP;62;Feminino;Branco;Pós-Graduação;15000;20000;Casado;Não, meus filhos ou dependentes NÃO moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;3000;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;2000
06/09/2020 08:33;09/06/2020;Sim;São Paulo ;SP;59;Feminino;Preto;Pós-Graduação;9000;9000;Viuvo;Não, meus filhos ou dependentes NÃO moram comigo.;0;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;900;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;200
06/09/2020 09:07;09/06/2020;Sim;São Paulo ;SP;37;Feminino;Pardo;Pós-Graduação;5000;10000;Outro;Não possuo filhos ou dependentes.;2;Não;Não tenho plano de saúde;;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;60
06/09/2020 09:16;09/06/2020;Sim;Itabuna;BA;32;Masculino;Pardo;Pós-Graduação;9000;15000;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;350;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;Sim;Sim;Sim;60
06/09/2020 09:23;09/06/2020;Sim;Florianópolis ;SC;58;Masculino;Branco;Pós-Graduação;28000;35000;Casado;Não, meus filhos ou dependentes NÃO moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;2200;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;50
06/09/2020 09:32;09/06/2020;Sim;Aracaju;SE;47;Feminino;Branco;Ensino Superior;8000;8000;Solteiro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;600;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;100
06/09/2020 09:55;09/06/2020;Sim;Itabuna;BA;54;Feminino;Branco;Pós-Graduação;9000;11000;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;400;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;Sim;Sim;Sim;100
06/09/2020 10:54;09/06/2020;Sim;Recife;PE;45;Masculino;Branco;Pós-Graduação;2500;4000;Solteiro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;600;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;50
06/09/2020 12:06;09/06/2020;Sim;Bariri;SP;28;Feminino;Branco;Pós-Graduação;2600;5000;Solteiro;Não possuo filhos ou dependentes.;4;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;500
06/09/2020 12:32;09/06/2020;Sim;Maringá;PR;46;Masculino;Branco;Pós-Graduação;5000;5000;Solteiro;Não possuo filhos ou dependentes.;1;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;90
06/09/2020 13:03;09/06/2020;Sim;Florianópolis ;SC;58;Masculino;Branco;Pós-Graduação;28000;35000;Casado;Não, meus filhos ou dependentes NÃO moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;2200;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;50
06/09/2020 14:21;09/06/2020;Sim;Cruz das Almas;BA;48;Masculino;Branco;Pós-Graduação;9000;12000;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1700;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;50
